GAME,PARENT,CHILD,ITEM
NONE,Vivillon_Sandstorm,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Sandstorm,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Sandstorm,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Sandstorm,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Sandstorm,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Sandstorm,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Sandstorm,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Sandstorm,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Sandstorm,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Sandstorm,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Sandstorm,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Sandstorm,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Sandstorm,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Sandstorm,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Sandstorm,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Sandstorm,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Sandstorm,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Savanna,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Savanna,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Savanna,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Savanna,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Savanna,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Savanna,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Savanna,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Savanna,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Savanna,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Savanna,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Savanna,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Savanna,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Savanna,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Savanna,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Savanna,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Savanna,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Savanna,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Savanna,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Sun,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Sun,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Sun,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Sun,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Sun,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Sun,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Sun,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Sun,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Sun,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Sun,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Sun,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Sun,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Sun,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Sun,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Sun,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Sun,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Sun,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Sun,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Tundra,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Tundra,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Tundra,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Tundra,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Tundra,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Tundra,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Tundra,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Tundra,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Tundra,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Tundra,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Tundra,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Tundra,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Tundra,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Tundra,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Tundra,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Tundra,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Tundra,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Tundra,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Fancy,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Fancy,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Fancy,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Fancy,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Fancy,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Fancy,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Fancy,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Fancy,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Fancy,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Fancy,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Fancy,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Fancy,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Fancy,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Fancy,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Fancy,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Fancy,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Fancy,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Fancy,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Vivillon_Poké Ball,Scatterbug_Archipelago,$LOC_ARCHIPELAGO
NONE,Vivillon_Poké Ball,Scatterbug_Continental,$LOC_CONTINENTAL
NONE,Vivillon_Poké Ball,Scatterbug_Elegant,$LOC_ELEGANT
NONE,Vivillon_Poké Ball,Scatterbug_Garden,$LOC_GARDEN
NONE,Vivillon_Poké Ball,Scatterbug_High Plains,$LOC_HIGHPLAINS
NONE,Vivillon_Poké Ball,Scatterbug_Icy Snow,$LOC_ICYSNOW
NONE,Vivillon_Poké Ball,Scatterbug_Jungle,$LOC_JUNGLE
NONE,Vivillon_Poké Ball,Scatterbug_Marine,$LOC_MARINE
NONE,Vivillon_Poké Ball,Scatterbug_Meadow,$LOC_MEADOW
NONE,Vivillon_Poké Ball,Scatterbug_Modern,$LOC_MODERN
NONE,Vivillon_Poké Ball,Scatterbug_Monsoon,$LOC_MONSOON
NONE,Vivillon_Poké Ball,Scatterbug_Ocean,$LOC_OCEAN
NONE,Vivillon_Poké Ball,Scatterbug_Polar,$LOC_POLAR
NONE,Vivillon_Poké Ball,Scatterbug_River,$LOC_RIVER
NONE,Vivillon_Poké Ball,Scatterbug_Sandstorm,$LOC_SANDSTORM
NONE,Vivillon_Poké Ball,Scatterbug_Savanna,$LOC_SAVANNA
NONE,Vivillon_Poké Ball,Scatterbug_Sun,$LOC_SUN
NONE,Vivillon_Poké Ball,Scatterbug_Tundra,$LOC_TUNDRA
NONE,Litleo,Litleo,
NONE,Pyroar,Litleo,
NONE,Flabébé_Red,Flabébé_Red,
NONE,Flabébé_Yellow,Flabébé_Yellow,
NONE,Flabébé_Orange,Flabébé_Orange,
NONE,Flabébé_Blue,Flabébé_Blue,
NONE,Flabébé_White,Flabébé_White,
NONE,Floette_Red,Flabébé_Red,
NONE,Floette_Yellow,Flabébé_Yellow,
NONE,Floette_Orange,Flabébé_Orange,
NONE,Floette_Blue,Flabébé_Blue,
NONE,Floette_White,Flabébé_White,
NONE,Florges_Red,Flabébé_Red,
NONE,Florges_Yellow,Flabébé_Yellow,
NONE,Florges_Orange,Flabébé_Orange,
NONE,Florges_Blue,Flabébé_Blue,
NONE,Florges_White,Flabébé_White,
NONE,Skiddo,Skiddo,
NONE,Gogoat,Skiddo,
"SWORD,SHIELD",Pancham,Pancham,
"SWORD,SHIELD",Pangoro,Pancham,
NONE,Furfrou,Furfrou,
"SWORD,SHIELD",Espurr,Espurr,
"SWORD,SHIELD",Meowstic_♂,Espurr,
"SWORD,SHIELD",Meowstic_♀,Espurr,
"SWORD,SHIELD",Honedge,Honedge,
"SWORD,SHIELD",Doublade,Honedge,
"SWORD,SHIELD",Aegislash_Shield,Honedge,
"SWORD,SHIELD",Spritzee,Spritzee,
"SWORD,SHIELD",Aromatisse,Spritzee,
"SWORD,SHIELD",Swirlix,Swirlix,
"SWORD,SHIELD",Slurpuff,Swirlix,
"SWORD,SHIELD",Inkay,Inkay,
"SWORD,SHIELD",Malamar,Inkay,
"SWORD,SHIELD",Binacle,Binacle,
"SWORD,SHIELD",Barbaracle,Binacle,
"SWORD,SHIELD",Skrelp,Skrelp,
"SWORD,SHIELD",Dragalge,Skrelp,
"SWORD,SHIELD",Clauncher,Clauncher,
"SWORD,SHIELD",Clawitzer,Clauncher,
"SWORD,SHIELD",Helioptile,Helioptile,
"SWORD,SHIELD",Heliolisk,Helioptile,
"SWORD,SHIELD",Tyrunt,Tyrunt,
"SWORD,SHIELD",Tyrantrum,Tyrunt,
"SWORD,SHIELD",Amaura,Amaura,
"SWORD,SHIELD",Aurorus,Amaura,
"SWORD,SHIELD",Sylveon,Eevee,
"SWORD,SHIELD",Hawlucha,Hawlucha,
"SWORD,SHIELD",Dedenne,Dedenne,
"SWORD,SHIELD",Carbink,Carbink,
"SWORD,SHIELD",Goomy,Goomy,
"SWORD,SHIELD",Sliggoo,Goomy,
"SWORD,SHIELD",Goodra,Goomy,
"SWORD,SHIELD",Klefki,Klefki,
"SWORD,SHIELD",Phantump,Phantump,
"SWORD,SHIELD",Trevenant,Phantump,
"SWORD,SHIELD",Pumpkaboo_Small,Pumpkaboo_Small,
"SWORD,SHIELD",Pumpkaboo_Average,Pumpkaboo_Average,
"SWORD,SHIELD",Pumpkaboo_Large,Pumpkaboo_Large,
"SWORD,SHIELD",Pumpkaboo_Super,Pumpkaboo_Super,
"SWORD,SHIELD",Gourgeist_Small,Pumpkaboo_Small,
"SWORD,SHIELD",Gourgeist_Average,Pumpkaboo_Average,
"SWORD,SHIELD",Gourgeist_Large,Pumpkaboo_Large,
"SWORD,SHIELD",Gourgeist_Super,Pumpkaboo_Super,
"SWORD,SHIELD",Bergmite,Bergmite,
"SWORD,SHIELD",Avalugg,Bergmite,
"SWORD,SHIELD",Noibat,Noibat,
"SWORD,SHIELD",Noivern,Noibat,
"SWORD,SHIELD",Rowlet,Rowlet,
"SWORD,SHIELD",Dartrix,Rowlet,
"SWORD,SHIELD",Decidueye,Rowlet,
"SWORD,SHIELD",Litten,Litten,
"SWORD,SHIELD",Torracat,Litten,
"SWORD,SHIELD",Incineroar,Litten,
"SWORD,SHIELD",Popplio,Popplio,
"SWORD,SHIELD",Brionne,Popplio,
"SWORD,SHIELD",Primarina,Popplio,
NONE,Pikipek,Pikipek,
NONE,Trumbeak,Pikipek,
NONE,Toucannon,Pikipek,
NONE,Yungoos,Yungoos,
NONE,Gumshoos,Yungoos,
"SWORD,SHIELD",Grubbin,Grubbin,
"SWORD,SHIELD",Charjabug,Grubbin,
"SWORD,SHIELD",Vikavolt,Grubbin,
NONE,Crabrawler,Crabrawler,
NONE,Crabominable,Crabrawler,
NONE,Oricorio_Baile Style,Oricorio_Baile Style,
NONE,Oricorio_Pom-Pom Style,Oricorio_Pom-Pom Style,
NONE,Oricorio_Pa'u Style,Oricorio_Pa'u Style,
NONE,Oricorio_Sensu Style,Oricorio_Sensu Style,
"SWORD,SHIELD",Cutiefly,Cutiefly,
"SWORD,SHIELD",Ribombee,Cutiefly,
"SWORD,SHIELD",Rockruff,Rockruff,
"SWORD,SHIELD",Rockruff_Own Tempo,Rockruff_Own Tempo,
"SWORD,SHIELD",Lycanroc_Midday,Rockruff,
"SWORD,SHIELD",Lycanroc_Midnight,Rockruff,
"SWORD,SHIELD",Lycanroc_Dusk,Rockruff_Own Tempo,
"SWORD,SHIELD",Wishiwashi_Solo,Wishiwashi_Solo,
"SWORD,SHIELD",Mareanie,Mareanie,
"SWORD,SHIELD",Toxapex,Mareanie,
"SWORD,SHIELD",Mudbray,Mudbray,
"SWORD,SHIELD",Mudsdale,Mudbray,
"SWORD,SHIELD",Dewpider,Dewpider,
"SWORD,SHIELD",Araquanid,Dewpider,
"SWORD,SHIELD",Fomantis,Fomantis,
"SWORD,SHIELD",Lurantis,Fomantis,
"SWORD,SHIELD",Morelull,Morelull,
"SWORD,SHIELD",Shiinotic,Morelull,
"SWORD,SHIELD",Salandit,Salandit,
"SWORD,SHIELD",Salazzle,Salandit,
"SWORD,SHIELD",Stufful,Stufful,
"SWORD,SHIELD",Bewear,Stufful,
"SWORD,SHIELD",Bounsweet,Bounsweet,
"SWORD,SHIELD",Steenee,Bounsweet,
"SWORD,SHIELD",Tsareena,Bounsweet,
"SWORD,SHIELD",Comfey,Comfey,
"SWORD,SHIELD",Passimian,Passimian,
"SWORD,SHIELD",Wimpod,Wimpod,
"SWORD,SHIELD",Golisopod,Wimpod,
"SWORD,SHIELD",Sandygast,Sandygast,
"SWORD,SHIELD",Palossand,Sandygast,
"SWORD,SHIELD",Pyukumuku,Pyukumuku,
NONE,Minior_Red Core,Minior_Red Core,
NONE,Minior_Orange Core,Minior_Orange Core,
NONE,Minior_Yellow Core,Minior_Yellow Core,
NONE,Minior_Green Core,Minior_Green Core,
NONE,Minior_Blue Core,Minior_Blue Core,
NONE,Minior_Indigo Core,Minior_Indigo Core,
NONE,Minior_Violet Core,Minior_Violet Core,
NONE,Komala,Komala,
"SWORD,SHIELD",Turtonator,Turtonator,
"SWORD,SHIELD",Togedemaru,Togedemaru,
"SWORD,SHIELD",Mimikyu_Disguised,Mimikyu_Disguised,
NONE,Bruxish,Bruxish,
"SWORD,SHIELD",Drampa,Drampa,
"SWORD,SHIELD",Dhelmise,Dhelmise,
"SWORD,SHIELD",Jangmo-o,Jangmo-o,
"SWORD,SHIELD",Hakamo-o,Jangmo-o,
"SWORD,SHIELD",Kommo-o,Jangmo-o,
"SWORD,SHIELD",Grookey,Grookey,
"SWORD,SHIELD",Thwackey,Grookey,
"SWORD,SHIELD",Rillaboom,Grookey,
"SWORD,SHIELD",Scorbunny,Scorbunny,
"SWORD,SHIELD",Raboot,Scorbunny,
"SWORD,SHIELD",Cinderace,Scorbunny,
"SWORD,SHIELD",Sobble,Sobble,
"SWORD,SHIELD",Drizzile,Sobble,
"SWORD,SHIELD",Inteleon,Sobble,
"SWORD,SHIELD",Skwovet,Skwovet,
"SWORD,SHIELD",Greedent,Skwovet,
"SWORD,SHIELD",Rookidee,Rookidee,
"SWORD,SHIELD",Corvisquire,Rookidee,
"SWORD,SHIELD",Corviknight,Rookidee,
"SWORD,SHIELD",Blipbug,Blipbug,
"SWORD,SHIELD",Dottler,Blipbug,
"SWORD,SHIELD",Orbeetle,Blipbug,
"SWORD,SHIELD",Nickit,Nickit,
"SWORD,SHIELD",Thievul,Nickit,
"SWORD,SHIELD",Gossifleur,Gossifleur,
"SWORD,SHIELD",Eldegoss,Gossifleur,
"SWORD,SHIELD",Wooloo,Wooloo,
"SWORD,SHIELD",Dubwool,Wooloo,
"SWORD,SHIELD",Chewtle,Chewtle,
"SWORD,SHIELD",Drednaw,Chewtle,
"SWORD,SHIELD",Yamper,Yamper,
"SWORD,SHIELD",Boltund,Yamper,
"SWORD,SHIELD",Rolycoly,Rolycoly,
"SWORD,SHIELD",Carkol,Rolycoly,
"SWORD,SHIELD",Coalossal,Rolycoly,
"SWORD,SHIELD",Applin,Applin,
"SWORD,SHIELD",Flapple,Applin,
"SWORD,SHIELD",Appletun,Applin,
"SWORD,SHIELD",Silicobra,Silicobra,
"SWORD,SHIELD",Sandaconda,Silicobra,
"SWORD,SHIELD",Cramorant,Cramorant,
"SWORD,SHIELD",Arrokuda,Arrokuda,
"SWORD,SHIELD",Barraskewda,Arrokuda,
"SWORD,SHIELD",Toxtricity_Amped,Toxel,
"SWORD,SHIELD",Toxtricity_Low Key,Toxel,
"SWORD,SHIELD",Sizzlipede,Sizzlipede,
"SWORD,SHIELD",Centiskorch,Sizzlipede,
"SWORD,SHIELD",Clobbopus,Clobbopus,
"SWORD,SHIELD",Grapploct,Clobbopus,
"SWORD,SHIELD",Sinistea_Phony,Sinistea_Phony,
"SWORD,SHIELD",Sinistea_Antique,Sinistea_Phony,
"SWORD,SHIELD",Polteageist_Phony,Sinistea_Phony,
"SWORD,SHIELD",Polteageist_Antique,Sinistea_Phony,
"SWORD,SHIELD",Hatenna,Hatenna,
"SWORD,SHIELD",Hattrem,Hatenna,
"SWORD,SHIELD",Hatterene,Hatenna,
"SWORD,SHIELD",Impidimp,Impidimp,
"SWORD,SHIELD",Morgrem,Impidimp,
"SWORD,SHIELD",Grimmsnarl,Impidimp,
"SWORD,SHIELD",Obstagoon,Zigzagoon_Galarian,
"SWORD,SHIELD",Perrserker,Meowth_Galarian,
"SWORD,SHIELD",Cursola,Corsola_Galarian,
"SWORD,SHIELD",Sirfetch'd,Farfetch'd_Galarian,
"SWORD,SHIELD",Mr. Rime,Mr. Mime_Galarian,
"SWORD,SHIELD",Mr. Rime,Mime Jr.,Odd Incense
"SWORD,SHIELD",Runerigus,Yamask_Galarian,
"SWORD,SHIELD",Milcery,Milcery,
"SWORD,SHIELD",Alcremie_Vanilla Cream/Strawberry,Milcery,
"SWORD,SHIELD",Alcremie_Vanilla Cream/Berry,Milcery,
"SWORD,SHIELD",Alcremie_Vanilla Cream/Love,Milcery,
"SWORD,SHIELD",Alcremie_Vanilla Cream/Star,Milcery,
"SWORD,SHIELD",Alcremie_Vanilla Cream/Clover,Milcery,
"SWORD,SHIELD",Alcremie_Vanilla Cream/Flower,Milcery,
"SWORD,SHIELD",Alcremie_Vanilla Cream/Ribbon,Milcery,
"SWORD,SHIELD",Alcremie_Ruby Cream/Strawberry,Milcery,
"SWORD,SHIELD",Alcremie_Ruby Cream/Berry,Milcery,
"SWORD,SHIELD",Alcremie_Ruby Cream/Love,Milcery,
"SWORD,SHIELD",Alcremie_Ruby Cream/Star,Milcery,
"SWORD,SHIELD",Alcremie_Ruby Cream/Clover,Milcery,
"SWORD,SHIELD",Alcremie_Ruby Cream/Flower,Milcery,
"SWORD,SHIELD",Alcremie_Ruby Cream/Ribbon,Milcery,
"SWORD,SHIELD",Alcremie_Matcha Cream/Strawberry,Milcery,
"SWORD,SHIELD",Alcremie_Matcha Cream/Berry,Milcery,
"SWORD,SHIELD",Alcremie_Matcha Cream/Love,Milcery,
"SWORD,SHIELD",Alcremie_Matcha Cream/Star,Milcery,
"SWORD,SHIELD",Alcremie_Matcha Cream/Clover,Milcery,
"SWORD,SHIELD",Alcremie_Matcha Cream/Flower,Milcery,
"SWORD,SHIELD",Alcremie_Matcha Cream/Ribbon,Milcery,
"SWORD,SHIELD",Alcremie_Mint Cream/Strawberry,Milcery,
"SWORD,SHIELD",Alcremie_Mint Cream/Berry,Milcery,
"SWORD,SHIELD",Alcremie_Mint Cream/Love,Milcery,
"SWORD,SHIELD",Alcremie_Mint Cream/Star,Milcery,
"SWORD,SHIELD",Alcremie_Mint Cream/Clover,Milcery,
"SWORD,SHIELD",Alcremie_Mint Cream/Flower,Milcery,
"SWORD,SHIELD",Alcremie_Mint Cream/Ribbon,Milcery,
"SWORD,SHIELD",Alcremie_Lemon Cream/Strawberry,Milcery,
"SWORD,SHIELD",Alcremie_Lemon Cream/Berry,Milcery,
"SWORD,SHIELD",Alcremie_Lemon Cream/Love,Milcery,
"SWORD,SHIELD",Alcremie_Lemon Cream/Star,Milcery,
"SWORD,SHIELD",Alcremie_Lemon Cream/Clover,Milcery,
"SWORD,SHIELD",Alcremie_Lemon Cream/Flower,Milcery,
"SWORD,SHIELD",Alcremie_Lemon Cream/Ribbon,Milcery,
"SWORD,SHIELD",Alcremie_Salted Cream/Strawberry,Milcery,
"SWORD,SHIELD",Alcremie_Salted Cream/Berry,Milcery,
"SWORD,SHIELD",Alcremie_Salted Cream/Love,Milcery,
"SWORD,SHIELD",Alcremie_Salted Cream/Star,Milcery,
"SWORD,SHIELD",Alcremie_Salted Cream/Clover,Milcery,
"SWORD,SHIELD",Alcremie_Salted Cream/Flower,Milcery,
"SWORD,SHIELD",Alcremie_Salted Cream/Ribbon,Milcery,
"SWORD,SHIELD",Alcremie_Ruby Swirl/Strawberry,Milcery,
"SWORD,SHIELD",Alcremie_Ruby Swirl/Berry,Milcery,
"SWORD,SHIELD",Alcremie_Ruby Swirl/Love,Milcery,
"SWORD,SHIELD",Alcremie_Ruby Swirl/Star,Milcery,
"SWORD,SHIELD",Alcremie_Ruby Swirl/Clover,Milcery,
"SWORD,SHIELD",Alcremie_Ruby Swirl/Flower,Milcery,
"SWORD,SHIELD",Alcremie_Ruby Swirl/Ribbon,Milcery,
"SWORD,SHIELD",Alcremie_Caramel Swirl/Strawberry,Milcery,
"SWORD,SHIELD",Alcremie_Caramel Swirl/Berry,Milcery,
"SWORD,SHIELD",Alcremie_Caramel Swirl/Love,Milcery,
"SWORD,SHIELD",Alcremie_Caramel Swirl/Star,Milcery,
"SWORD,SHIELD",Alcremie_Caramel Swirl/Clover,Milcery,
"SWORD,SHIELD",Alcremie_Caramel Swirl/Flower,Milcery,
"SWORD,SHIELD",Alcremie_Caramel Swirl/Ribbon,Milcery,
"SWORD,SHIELD",Alcremie_Rainbow Swirl/Strawberry,Milcery,
"SWORD,SHIELD",Alcremie_Rainbow Swirl/Berry,Milcery,
"SWORD,SHIELD",Alcremie_Rainbow Swirl/Love,Milcery,
"SWORD,SHIELD",Alcremie_Rainbow Swirl/Star,Milcery,
"SWORD,SHIELD",Alcremie_Rainbow Swirl/Clover,Milcery,
"SWORD,SHIELD",Alcremie_Rainbow Swirl/Flower,Milcery,
"SWORD,SHIELD",Alcremie_Rainbow Swirl/Ribbon,Milcery,
"SWORD,SHIELD",Falinks,Falinks,
"SWORD,SHIELD",Pincurchin,Pincurchin,
"SWORD,SHIELD",Snom,Snom,
"SWORD,SHIELD",Frosmoth,Snom,
"SWORD,SHIELD",Stonjourner,Stonjourner,
"SWORD,SHIELD",Eiscue_Ice Face,Eiscue_Ice Face,
"SWORD,SHIELD",Indeedee_♂,Indeedee_♂,
"SWORD,SHIELD",Indeedee_♂,Indeedee_♀,
"SWORD,SHIELD",Indeedee_♀,Indeedee_♂,
"SWORD,SHIELD",Indeedee_♀,Indeedee_♀,
"SWORD,SHIELD",Morpeko_Full Belly,Morpeko_Full Belly,
"SWORD,SHIELD",Cufant,Cufant,
"SWORD,SHIELD",Copperajah,Cufant,
"SWORD,SHIELD",Duraludon,Duraludon,
"SWORD,SHIELD",Dreepy,Dreepy,
"SWORD,SHIELD",Drakloak,Dreepy,
"SWORD,SHIELD",Dragapult,Dreepy,
